ts_code,inputs,pr_value,strategy,error
603195.SH,"{'pe': 20.3414, 'roe': 28.64}",0.7102444134078212,basic,
603198.SH,"{'pe': 12.782, 'roe': 27.91, 'dividend_payout_ratio': 0.49706953110030544}",0.4606720231009018,dividend_correction,
603228.SH,"{'pe': 47.0173, 'roe': 11.84, 'dividend_payout_ratio': 0.37147383604076517}",5.345000586807766,dividend_correction,
603259.SH,"{'pe': 27.0132, 'roe': 16.78, 'dividend_payout_ratio': 0.29829823659497223}",2.6983817806156174,dividend_correction,
603260.SH,"{'pb': 2.0036, 'roe': 5.35}",7.000087343872829,pb_roe_squared,
603268.SH,,,,unsupported operand type(s) for /: 'NoneType' and 'float'
603288.SH,"{'pb': 6.0587, 'roe': 21.76}",1.2795629798334773,pb_roe_squared,
603296.SH,"{'pb': 3.7863, 'roe': 13.56}",2.0591863105959747,pb_roe_squared,
603369.SH,"{'pe': 14.6864, 'roe': 23.74, 'dividend_payout_ratio': 0.375267161331528}",0.8242597255675742,dividend_correction,
603377.SH,,,,无法获取 603377.SH 在 20250725 的基本估值指标。
603392.SH,"{'pb': 6.1899, 'roe': 0.85}",856.7335640138409,pb_roe_squared,
603486.SH,"{'pb': 5.5195, 'roe': 11.76}",3.9910309361839973,pb_roe_squared,
603501.SH,"{'pb': 6.1647, 'roe': 14.83}",2.8030422559290753,pb_roe_squared,
603529.SH,"{'pe': 15.7941, 'roe': 23.75, 'dividend_payout_ratio': 0.3053381951977709}",1.0889805915230617,dividend_correction,
603568.SH,"{'pe': 12.2804, 'roe': 22.24, 'dividend_payout_ratio': 0.15512128388276633}",1.1043525179856115,dividend_correction,
603596.SH,"{'pe': 25.0963, 'roe': 19.23, 'dividend_payout_ratio': 0.15320365179014053}",2.6101196047841912,dividend_correction,
603605.SH,"{'pe': 21.5001, 'roe': 32.53, 'dividend_payout_ratio': 0.30065904977986657}",1.099137791425479,dividend_correction,
603606.SH,"{'pb': 4.8165, 'roe': 15.3}",2.0575419710367804,pb_roe_squared,
603659.SH,"{'pb': 2.1534, 'roe': 6.57}",4.988775602399171,pb_roe_squared,
603799.SH,"{'pb': 2.1149, 'roe': 11.69}",1.5476074613573785,pb_roe_squared,
603806.SH,"{'pb': 2.2624, 'roe': 8.19}",3.372885424167476,pb_roe_squared,
603833.SH,"{'pe': 13.223, 'roe': 13.99, 'dividend_payout_ratio': 0.4509503898918701}",1.047981270529543,dividend_correction,
603893.SH,"{'pb': 18.2742, 'roe': 17.81}",5.761167933653662,pb_roe_squared,
603979.SH,"{'pb': 3.487, 'roe': 19.44}",0.9226976748124438,pb_roe_squared,
603986.SH,"{'pb': 4.8867, 'roe': 6.94}",10.146043900372895,pb_roe_squared,
603993.SH,"{'pb': 2.9097, 'roe': 20.96}",0.6623166263621,pb_roe_squared,
605117.SH,"{'pb': 5.6449, 'roe': 39.24}",0.3666048915116053,pb_roe_squared,
605178.SH,,,,无法获取 605178.SH 在 20250725 的基本估值指标。
